id,family,genus,species,location,sitename,habitat,lat,long,date,weight,tl,sl,intestine_length,intestine_diameter,intestine_surface,trophic_guild_predicted,troph,level_troph,elongation,level_elon,MaxLengthTL
MOO19_F760,Holocentridae,Myripristis,Myripristis berndti,Moorea,Mayor,Lagoon,-17.508779,-149.756477,26/05/2019,280.9,260,181,376.528,3.7671,4456.093544,7,3.72,species,2.46,species,30
MOO19_F761,Aulostomidae,Aulostomus,Aulostomus chinensis,Moorea,Mayor,Lagoon,-17.508779,-149.756477,26/05/2019,96.1,400,346,62.629,2.5567,503.0430133,NA,4.24,species,11.53,species,80
MOO19_F762,Labridae,Cheilinus,Cheilinus trilobatus,Moorea,Mayor,Lagoon,-17.508779,-149.756477,26/05/2019,44.6,131,100,63.333,2.4421,485.8960592,6,3.92,species,2.43,species,45
MOO19_F763,Labridae,Thalassoma,Thalassoma hardwicke,Moorea,Mayor,Lagoon,-17.508779,-149.756477,26/05/2019,91.2,192,140,147.848,4.7982,2228.659254,5,3.5,species,3.15,species,20
MOO19_F764,Serranidae,Epinephelus,Epinephelus merra,Moorea,Mayor,Lagoon,-17.508779,-149.756477,26/05/2019,176.6,225,181,172.883,4.5379,2464.660382,7,4.38,species,2.98,species,32
MOO19_F765,Labridae,Halichoeres,Halichoeres trimaculatus,Moorea,Mayor,Lagoon,-17.508779,-149.756477,26/05/2019,30.8,130,110,94.056,3.5019,1034.761158,5,3.46,species,3.09,species,27
MOO19_F766,Diodontidae,Diodon,Diodon hystrix,Moorea,Mayor,Lagoon,-17.508779,-149.756477,26/05/2019,890,300,240,402.799,13.1685,16663.81995,6,3.61,species,2.4,species,91
MOO19_F768,Labridae,Scarus,Scarus psittacus,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,236.2,231,172,364.649,7.1456,8185.846584,2,2,species,2.79,species,34
MOO19_F769,Labridae,Scarus,Scarus psittacus,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,205.9,219,169,461.687,8.541,12388.14388,2,2,species,2.79,species,34
MOO19_F771,Chaetodontidae,Chaetodon,Chaetodon trifascialis,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,55.2,132,104,799.447,2.9041,7293.754085,3,3.34,species,1.82,species,18
MOO19_F773,Labridae,Gomphosus,Gomphosus varius,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,184.1,280,222,180.918,4.4568,2533.114356,7,3.5,genus,3.03,species,36.6
MOO19_F774,Lethrinidae,Gnathodentex,Gnathodentex aureolineatus,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,181.4,235,177,252.05,4.6941,3716.968766,6,3.65,species,2.93,species,30
MOO19_F775,Lutjanidae,Lutjanus,Lutjanus fulvus,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,271,265,211,185.061,5.5898,3249.833017,7,3.66,species,2.58,species,40
MOO19_F776,Mullidae,Parupeneus,Parupeneus insularis,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,160.3,221,161,181.383,4.0377,2300.808649,7,3.88,species,3.05,species,30
MOO19_F777,Tetraodontidae,Canthigaster,Canthigaster solandri,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,17.5,80,59,245.414,2.8784,2219.219975,2,3.03,species,2.18,species,11.5
MOO19_F778,Labridae,Coris,Coris aygula,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,149.2,220,180,183.211,5.5873,3215.906463,6,3.73,species,3.03,species,120
MOO19_F779,Tetraodontidae,Canthigaster,Canthigaster solandri,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,18.7,86,64,204.86,2.9007,1866.851857,2,3.03,species,2.18,species,11.5
MOO19_F780,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,137.8,161,124,532.2,5.7762,9657.549996,8,3.01,species,1.77,species,23
MOO19_F781,Lutjanidae,Lutjanus,Lutjanus fulvus,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,241.5,255,189,176.57,6.4976,3604.29029,7,3.66,species,2.58,species,40
MOO19_F782,Labridae,Cheilinus,Cheilinus trilobatus,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,111.6,174,132,107.208,4.2069,1416.900181,6,3.92,species,2.43,species,45
MOO19_F783,Gobiidae,Valenciennea,Valenciennea strigata,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,14.6,120,85,112.978,2.1457,761.5751352,8,3.98,species,4.16,species,18
MOO19_F784,Pinguipedidae,Parapercis,Parapercis millepunctata,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,25.8,142,115,87.088,1.4442,395.1259294,7,3.63,genus,5.86,species,18
MOO19_F785,Holocentridae,Sargocentron,Sargocentron tiere,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,165.1,230,174,173.894,2.4629,1345.4924,7,4.18,species,2.76,species,33
MOO19_F786,Pinguipedidae,Parapercis,Parapercis millepunctata,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,14.1,114,90,60.557,1.2078,229.7784259,7,3.63,genus,5.86,species,18
MOO19_F787,Labridae,Gomphosus,Gomphosus varius,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,131.7,245,206,176.355,3.1313,1734.851588,7,3.5,genus,3.03,species,36.6
MOO19_F788,Holocentridae,Sargocentron,Sargocentron tiere,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,123.7,203,155,180.763,3.4413,1954.258221,7,4.18,species,2.76,species,33
MOO19_F789,Labridae,Halichoeres,Halichoeres hortulanus,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,78.4,179,140,125.633,3.2227,1271.960083,6,3.4,species,2.94,species,27
MOO19_F790,Labridae,Coris,Coris aygula,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,312.5,281,233,200.9,5.7613,3636.221243,6,3.73,species,3.03,species,120
MOO19_F791,Tetraodontidae,Arothron,Arothron meleagris,Moorea,Windy,Lagoon,-17.50382,-149.92296,27/05/2019,341.5,202,165,712.903,7.1076,15918.54222,3,3.06,species,2.14,species,50
MOO19_F792,Labridae,Scarus,Scarus rubroviolaceus,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,815,355,275,675.362,13.0709,27732.68927,2,2,species,2.86,species,70
MOO19_F793,Labridae,Scarus,Scarus forsteni,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,385,285,219,539.797,8.1077,13749.21838,2,2,species,2.87,species,55
MOO19_F794,Labridae,Scarus,Scarus forsteni,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,485,320,225,443.771,11.8763,16557.31649,2,2,species,2.87,species,55
MOO19_F795,Labridae,Scarus,Scarus schlegeli,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,236.3,259,206,496.463,10.9561,17088.0595,2,2.75,species,2.99,species,40
MOO19_F796,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,62.8,132,109,1315.62,2.5057,10356.41423,3,3.34,species,1.44,species,20
MOO19_F797,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,29.3,99,77,848.093,2.2691,6045.70549,3,2.63,species,1.42,species,18
MOO19_F798,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,53.9,122,94,1020.406,2.3829,7638.862514,3,3.34,species,1.44,species,20
MOO19_F799,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,48.2,115,87,843.009,2.4197,6408.311416,3,2.63,species,1.42,species,18
MOO19_F800,Acanthuridae,Naso,Naso brevirostris,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,161,224,184,583.441,4.7102,8633.485536,2,2.22,species,2.97,species,60
MOO19_F801,Acanthuridae,Naso,Naso brevirostris,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,310.2,302,245,1052.749,5.4823,18131.65752,2,2.22,species,2.97,species,60
MOO19_F802,Lutjanidae,Lutjanus,Lutjanus fulvus,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,81.9,180,133,88.929,4.1243,1152.241544,7,3.66,species,2.58,species,40
MOO19_F803,Lutjanidae,Lutjanus,Lutjanus kasmira,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,165.3,225,175,194.776,4.4633,2731.123847,7,3.78,species,2.71,species,40
MOO19_F805,Lutjanidae,Lutjanus,Lutjanus kasmira,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,147.5,229,178,118.978,4.388,1640.148442,7,3.78,species,2.71,species,40
MOO19_F806,Carangidae,Scomberoides,Scomberoides lysan,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,357.1,406,337,175.473,3.1904,1758.75486,4,4.04,species,4.07,species,110
MOO19_F807,Mullidae,Parupeneus,Parupeneus insularis,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,255.4,235,184,99.023,2.9041,903.4362638,7,3.88,species,3.05,species,30
MOO19_F808,Mullidae,Parupeneus,Parupeneus insularis,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,127.1,217,168,137.744,2.9705,1285.440917,7,3.88,species,3.05,species,30
MOO19_F810,Cirrhitidae,Cirrhitus,Cirrhitus pinnulatus,Moorea,Bleach,Slope,-17.50364,-149.92726,28/05/2019,26,131,102,93.25,1.2302,360.3914141,7,3.94,species,2.98,species,30
MOO19_F812,Labridae,Calotomus,Calotomus carolinus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,795,372,265,620.537,16.6233,32406.69913,2,2,species,2.26,species,54
MOO19_F813,Labridae,Scarus,Scarus psittacus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,480,315,250,468.095,10.2715,15104.89621,2,2,species,2.79,species,34
MOO19_F814,Labridae,Scarus,Scarus psittacus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,364.2,279,205,728.923,8.181,18734.31936,2,2,species,2.79,species,34
MOO19_F815,Chaetodontidae,Chaetodon,Chaetodon lunula,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,70.5,139,112,557.544,2.7903,4887.422888,5,2.99,species,1.5,species,20
MOO19_F817,Chaetodontidae,Chaetodon,Chaetodon lunula,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,72.5,130,105,548.386,2.6814,4619.530477,5,2.99,species,1.5,species,20
MOO19_F818,Scorpaenidae,Pterois,Pterois radiata,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,26.4,118,87,108.159,2.1866,742.9881372,7,3.57,species,2.54,species,24
MOO19_F819,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,119.4,161,127,355.9,5.1802,5791.944454,8,3.01,species,1.77,species,23
MOO19_F820,Fistulariidae,Fistularia,Fistularia commersonii,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,163.3,790,630,161.864,5.6981,2897.545123,4,4.28,species,29.69,species,160
MOO19_F821,Pomacanthidae,Centropyge,Centropyge flavissima,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,28.8,99,76,365.242,2.5791,2959.366589,1,2.75,species,1.82,species,14
MOO19_F822,Fistulariidae,Fistularia,Fistularia commersonii,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,87.3,660,512,153.465,3.9684,1913.262932,4,4.28,species,29.69,species,160
MOO19_F823,Holocentridae,Sargocentron,Sargocentron spiniferum,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,354.4,279,215,246.762,3.157,2447.387492,7,3.8,species,2.46,species,56.61
MOO19_F824,Mullidae,Parupeneus,Parupeneus barberinus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,680,405,312,238.507,9.785,7331.820645,7,3.44,species,3.52,species,60
MOO19_F825,Labridae,Cheilinus,Cheilinus chlorourus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,277.3,241,183,100.136,5.3046,1668.755664,7,3.46,species,2.39,species,45
MOO19_F826,Labridae,Cheilinus,Cheilinus chlorourus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,100.5,180,147,118.401,3.8722,1440.333374,7,3.46,species,2.39,species,45
MOO19_F827,Mullidae,Mulloidichthys,Mulloidichthys flavolineatus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,66.4,194,145,89.553,4.3626,1227.369726,6,3.47,species,3.89,species,43
MOO19_F828,Gobiidae,Valenciennea,Valenciennea strigata,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,35.9,166,124,221.135,2.19,1521.42824,8,3.98,species,4.16,species,18
MOO19_F829,Gobiidae,Valenciennea,Valenciennea strigata,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,21.8,142,106,188.051,2.2205,1311.826191,8,3.98,species,4.16,species,18
MOO19_F830,Gobiidae,Valenciennea,Valenciennea strigata,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,22.4,139,105,218.172,3.2807,2248.616557,8,3.98,species,4.16,species,18
MOO19_F832,Mullidae,Parupeneus,Parupeneus barberinus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,85.3,200,142,152.857,4.1858,2010.081554,7,3.44,species,3.52,species,60
MOO19_F833,Pinguipedidae,Parapercis,Parapercis millepunctata,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,26.3,136,106,36.939,1.1257,130.6344355,7,3.63,genus,5.86,species,18
MOO19_F834,Ostraciidae,Ostracion,Ostracion meleagris,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,22.3,90,61,369.276,2.8703,3329.877421,1,2.71,species,2.83,species,25
MOO19_F835,Labridae,Halichoeres,Halichoeres trimaculatus,Moorea,Maatea,Lagoon,-17.59156,-149.80736,29/05/2019,20.7,117,90,89.984,1.9299,545.5693622,5,3.46,species,3.09,species,27
MOO19_F836,Labridae,Scarus,Scarus altipinnis,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,655,331,259,729.627,6.8298,15655.20488,2,2,species,2.4,species,60
MOO19_F837,Labridae,Scarus,Scarus altipinnis,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,610,369,305,719.949,9.1188,20624.77864,2,2,species,2.4,species,60
MOO19_F838,Labridae,Scarus,Scarus altipinnis,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,465,297,235,654.71,10.6172,21837.79805,2,2,species,2.4,species,60
MOO19_F841,Acanthuridae,Acanthurus,Acanthurus olivaceus,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,161.5,220,154,625.124,6.0241,11830.63942,2,2.26,species,2.16,species,35
MOO19_F843,Chaetodontidae,Chaetodon,Chaetodon unimaculatus,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,17.7,88,71,649.297,5.4444,11105.6324,3,3.21,species,1.52,species,20
MOO19_F844,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,34.9,102,83,995.765,2.1242,6645.109388,3,2.63,species,1.42,species,18
MOO19_F845,Acanthuridae,Acanthurus,Acanthurus nigricans,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,28.6,107,78,470.358,3.0942,4572.216531,2,2,species,1.86,species,21.3
MOO19_F848,Monacanthidae,Cantherhines,Cantherhines sandwichiensis,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,49.4,131,106,335.508,4.0584,4277.673193,1,2.66,species,1.73,species,19.3
MOO19_F849,Labridae,Coris,Coris gaimard,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,115.1,213,174,153.155,5.4012,2598.790744,6,3.4,species,3.54,species,40
MOO19_F850,Lethrinidae,Lethrinus,Lethrinus xanthochilus,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,1550,504,399,259.269,9.5177,7752.334025,4,3.75,species,3.34,species,77.7
MOO19_F851,Labridae,Coris,Coris gaimard,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,65.2,176,143,159.958,4.1142,2067.479623,6,3.4,species,3.54,species,40
MOO19_F853,Carangidae,Elagatis,Elagatis bipinnulata,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,820,531,397,249.456,4.5048,3530.362824,4,3.59,species,4.27,species,180
MOO19_F854,Serranidae,Variola,Variola louti,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,455,352,241,282.911,3.9182,3482.461363,4,4,species,3.12,species,83
MOO19_F855,Carangidae,Caranx,Caranx melampygus,Moorea,Pompier,Slope,-17.54324,-149.9037,30/05/2019,480,349,268,121.476,3.7765,1441.218554,4,4.28,species,2.76,species,129.87
MOO19_F856,Acanthuridae,Zebrasoma,Zebrasoma velifer,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,146.5,196,150,656.536,6.7083,13836.32944,2,2,species,1.82,species,48.8
MOO19_F857,Chaetodontidae,Chaetodon,Chaetodon trifascialis,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,31.9,111,90,283.127,1.7735,1577.474519,3,3.34,species,1.82,species,18
MOO19_F858,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,38.2,107,88,901.234,1.7783,5034.918775,3,2.63,species,1.42,species,18
MOO19_F859,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,34.7,109,89,806.269,2.2089,5595.07471,3,3.34,species,1.44,species,20
MOO19_F860,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,40.2,109,88,845.278,2.2273,5914.637814,3,3.34,species,1.44,species,20
MOO19_F861,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,33.8,106,83,782.746,1.6056,3948.28132,3,2.63,species,1.42,species,18
MOO19_F863,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,66,130,108,1356.234,2.0294,8646.735144,3,3.34,species,1.44,species,20
MOO19_F864,Acanthuridae,Acanthurus,Acanthurus nigricans,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,93.5,156,115,664.89,3.9063,8159.532329,2,2,species,1.86,species,21.3
MOO19_F865,Chaetodontidae,Chaetodon,Chaetodon pelewensis,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,14.9,84,73,260.904,1.8549,1520.376371,3,2.92,species,1.6,species,12.5
MOO19_F867,Pomacentridae,Chromis,Chromis xanthura,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,40.6,135,89,96.167,2.0204,610.3982793,8,3.4,species,2.26,species,17
MOO19_F868,Pomacentridae,Chromis,Chromis xanthura,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,24.2,111,83,68.301,2.4382,523.1741313,8,3.4,species,2.26,species,17
MOO19_F869,Cirrhitidae,Paracirrhites,Paracirrhites forsteri,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,70,158,127,127.633,1.827,732.5738254,7,4.3,species,2.92,species,22
MOO19_F870,Labridae,Hemigymnus,Hemigymnus fasciatus,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,59.8,154,134,165.467,3.0444,1582.570183,8,3.5,species,2.47,species,30
MOO19_F871,Fistulariidae,Fistularia,Fistularia commersonii,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,212,804,683,181.815,5.2476,2997.369656,4,4.28,species,29.69,species,160
MOO19_F872,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,38.2,106,87,1085.046,2.2959,7826.20088,3,3.34,species,1.44,species,20
MOO19_F873,Carangidae,Caranx,Caranx melampygus,Moorea,Tiahura,Slope,-17.48268,-149.89873,02/06/2019,1435,475,405,181.715,4.84,2763.032624,4,4.28,species,2.76,species,129.87
MOO19_F874,Acanthuridae,Acanthurus,Acanthurus olivaceus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,212.1,236,172,697.885,6.9179,15167.2909,2,2.26,species,2.16,species,35
MOO19_F876,Acanthuridae,Acanthurus,Acanthurus achilles,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,36,122,96,434.57,2.3047,3146.473052,2,2,species,1.81,species,24
MOO19_F878,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,82.9,146,135,1769.039,2.6889,14943.83044,3,3.34,species,1.44,species,20
MOO19_F879,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,82.6,147,134,1672.691,2.3446,12320.6708,3,3.34,species,1.44,species,20
MOO19_F880,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,40.4,103,91,786.142,1.6159,3990.849524,3,2.63,species,1.42,species,18
MOO19_F881,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,26.7,97,82,751.002,1.5615,3684.113105,3,2.63,species,1.42,species,18
MOO19_F882,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,49.8,111,96,1044.855,1.3215,4337.835369,3,2.63,species,1.42,species,18
MOO19_F884,Chaetodontidae,Chaetodon,Chaetodon pelewensis,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,10.4,75,65,257.663,1.3439,1087.849673,3,2.92,species,1.6,species,12.5
MOO19_F885,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon dickii,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,12,77,63,227.23,1.6571,1182.944198,2,3.24,species,1.87,species,11
MOO19_F886,Pomacentridae,Chromis,Chromis xanthura,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,25.3,111,82,71.093,1.7791,397.3535281,8,3.4,species,2.26,species,17
MOO19_F887,Pomacentridae,Chromis,Chromis xanthura,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,23.3,121,82,77.878,1.884,460.9412348,8,3.4,species,2.26,species,17
MOO19_F888,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon lacrymatus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,15.4,89,62,278.175,1.936,1691.89467,2,2.5,species,2.03,species,10
MOO19_F889,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon lacrymatus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,14.2,91,66,518.551,1.6478,2684.391453,2,2.5,species,2.03,species,10
MOO19_F890,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon johnstonianus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,10.1,72,51,86.701,1.7704,482.2201793,3,2.9,species,1.92,species,14
MOO19_F892,Blenniidae,Exallias,Exallias brevis,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,17,99,76,227.595,1.655,1183.342841,2,3.13,species,2.63,species,14.5
MOO19_F893,Pomacanthidae,Pygoplites,Pygoplites diacanthus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,94.4,103,166,1139.674,2.8507,10206.62195,1,2.69,species,1.81,species,30.5
MOO19_F894,Labridae,Gomphosus,Gomphosus varius,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,54.6,183,147,122.492,3.7789,1454.196175,7,3.5,genus,3.03,species,36.6
MOO19_F895,Lutjanidae,Aphareus,Aphareus furca,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,161.3,246,193,163.053,2.0471,1048.619006,4,4.14,species,3.38,species,70
MOO19_F896,Lethrinidae,Monotaxis,Monotaxis grandoculis,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,336.8,281,215,318.442,5.2384,5240.574186,6,3.4,species,2.36,species,60
MOO19_F897,Serranidae,Epinephelus,Epinephelus hexagonatus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,141.8,199,162,269.755,3.5034,2968.992507,4,4.05,species,3.14,species,27.5
MOO19_F898,Labridae,Oxycheilinus,Oxycheilinus unifasciatus,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,126.6,206,157,102.827,3.0939,999.4551508,7,4.06,species,2.91,species,46
MOO19_F899,Mullidae,Parupeneus,Parupeneus insularis,Moorea,Vaipahu,Slope,-17.47635,-149.83313,03/06/2019,430,301,242,226.655,4.8304,3439.523431,7,3.88,species,3.05,species,30
MOO19_F906,Pomacentridae,Chromis,Chromis acares,Moorea,CB1,Slope,-17.48242,-149.89728,04/06/2019,1.3,47,33,31.699,1.2529,124.7704794,8,3.08,genus,2.53,species,4.88
MOO19_F907,Pomacentridae,Chromis,Chromis vanderbilti,Moorea,CB1,Slope,-17.48242,-149.89728,04/06/2019,1.8,50,32,36.711,1.3011,150.0571744,8,3.46,species,2.52,species,6
MOO19_F909,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon johnstonianus,Moorea,CB1,Slope,-17.48242,-149.89728,04/06/2019,7.1,71,55,160.558,1.8662,941.3258985,3,2.9,species,1.92,species,14
MOO19_F910,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon johnstonianus,Moorea,CB1,Slope,-17.48242,-149.89728,04/06/2019,9.4,76,52,191.468,1.6647,1001.341125,3,2.9,species,1.92,species,14
